University,Course Name, Fee,UG/PG
University of Manchester,BSc Cognitive Neuroscience and Psychology,"£32,500",UG
University of Manchester,BA Comparative Religion and Social Anthropology,"£25,500",UG
University of Manchester,BSc Computer Science,"£34,500",UG
University of Manchester,BSc Computer Science and Mathematics,"£34,500",UG
University of Manchester,BSc Computer Science and Mathematics with Industrial Experience,"£34,500",UG
University of Manchester,BSc Computer Science with an Integrated Foundation Year,"£24,000",UG
University of Manchester,BSc Computer Science with Industrial Experience,"£34,500",UG
University of Manchester,BA Creative and Cultural Industries,"£25,500",UG
University of Manchester,BA Criminology,"£25,500",UG
University of Manchester,BASS Criminology and Data Analytics,"£25,500",UG
University of Manchester,BA Criminology with International Study,"£26,000",UG
University of Manchester,BSc Dental Hygiene and Therapy,"£31,500",UG
University of Manchester,BAEcon Development Studies,"£28,500",UG
University of Manchester,BAEcon Development Studies and Data Analytics,"£28,500",UG
University of Manchester,"BA Digital Media, Culture and Society","£25,000",UG
University of Manchester,BA Drama,"£27,500",UG
University of Manchester,BA Drama and English Literature,"£25,500",UG
University of Manchester,BA Drama and Film Studies,"£25,500",UG
University of Manchester,BA Music and Drama,"£28,000",UG
University of Manchester,BSc Earth and Planetary Sciences,"£33,500",UG
University of Manchester,MEarthSci Earth and Planetary Sciences,"£33,500",UG
University of Manchester,MEarthSci Earth and Planetary Sciences with a Research Placement,"£33,500",UG
University of Manchester,BSc/MEarthSci Earth and Planetary Sciences with an Integrated Foundation Year,"£24,000",UG
University of Manchester,MEarthSci Earth and Planetary Sciences with Industrial Experience,"£33,500",UG
University of Manchester,MEarthSci Earth and Planetary Sciences with International Study,"£33,500",UG
University of Manchester,BA East Asian Studies,"£25,500",UG
University of Manchester,BA East Asian Studies with International Study,"£25,500",UG
University of Manchester,BAEcon Economics,"£28,500",UG
University of Manchester,BSc Economics,"£30,000",UG
University of Manchester,BAEcon Economics and Data Analytics,"£28,500",UG
University of Manchester,BAEcon Economics and Finance,"£30,000",UG
University of Manchester,BAEcon Economics and Philosophy,"£28,500",UG
University of Manchester,BAEcon Economics and Politics,"£28,500",UG
University of Manchester,BAEcon Economics and Sociology,"£28,500",UG
University of Manchester,BSc Education,"£28,000",UG
University of Manchester,"BA Education, Leadership and Culture","£28,000",UG
University of Manchester,BSc Educational Psychology,"£30,000",UG
University of Manchester,"BEng/MEng Electrical, Electronic & Mechatronic Engineering with an Integrated Foundation Year","£24,000",UG
University of Manchester,BEng Electrical and Electronic Engineering,"£32,500",UG
University of Manchester,MEng Electrical and Electronic Engineering,"£32,500",UG
University of Manchester,BEng Electrical and Electronic Engineering with Industrial Experience,"£32,500",UG
University of Manchester,MEng Electrical and Electronic Engineering with Industrial Experience,"£32,500",UG
University of Manchester,BEng Electronic Engineering,"£32,500",UG
University of Manchester,MEng Electronic Engineering,"£32,500",UG
University of Manchester,BEng Electronic Engineering with Industrial Experience,"£32,500",UG
University of Manchester,MEng Electronic Engineering with Industrial Experience,"£32,500",UG
University of Manchester,BA English Language,"£25,500",UG
University of Manchester,BA English Language and Arabic,"£25,500",UG
University of Manchester,BA English Language and Chinese,"£25,500",UG
University of Manchester,BA English Language and English Literature,"£25,500",UG
University of Manchester,BA English Language and French,"£25,500",UG
University of Manchester,BA English Language and German,"£25,500",UG
University of Manchester,BA English Language and Japanese,"£25,500",UG
University of Manchester,BA English Language and Russian,"£25,500",UG
University of Manchester,BA English Language and Spanish,"£25,500",UG
University of Manchester,BA English Literature,"£25,500",UG
University of Manchester,BA English Literature and American Studies,"£25,500",UG
University of Manchester,BA Drama and English Literature,"£25,500",UG
University of Manchester,BA English Literature and French,"£25,500",UG
University of Manchester,BA English Literature and German,"£25,500",UG
University of Manchester,BA English Literature and History,"£25,500",UG
University of Manchester,BA English Literature and Italian,"£25,500",UG
University of Manchester,BA Latin and English Literature,"£25,500",UG
University of Manchester,BA English Literature and Spanish,"£25,500",UG
University of Manchester,BA English Literature with Creative Writing,"£25,500",UG
University of Manchester,BSc Environmental Management,"£30,000",UG
University of Manchester,BSc Environmental Management with Professional Placement,"£30,000",UG
University of Manchester,BSc Environmental Science,"£33,500",UG
University of Manchester,MEnvSci Environmental Science,"£33,500",UG
University of Manchester,MEnvSci Environmental Science with a Research Placement,"£33,500",UG
University of Manchester,BSc/MEnvSci Environmental Science with an Integrated Foundation Year,"£24,000",UG
University of Manchester,MEnvSci Environmental Science with Industrial Experience,"£33,500",UG
University of Manchester,MEnvSci Environmental Science with International Study,"£33,500",UG
University of Manchester,BSc Fashion Buying and Merchandising,"£36,500",UG
University of Manchester,BSc Fashion Management,"£36,500",UG
University of Manchester,BSc Fashion Marketing,"£36,500",UG
University of Manchester,BA Film Studies and Arabic,"£25,500",UG
University of Manchester,BA Film Studies and Archaeology,"£25,500",UG
University of Manchester,BA Film Studies and Chinese,"£25,500",UG
University of Manchester,BA Film Studies and East Asian Studies,"£25,500",UG
University of Manchester,BA Film Studies and English Language,"£25,500",UG
University of Manchester,BA Film Studies and English Literature,"£25,500",UG
University of Manchester,BA Film Studies and French,"£25,500",UG
University of Manchester,BA Film Studies and German,"£25,500",UG
University of Manchester,BA Film Studies and History,"£25,500",UG
University of Manchester,BA Film Studies and History of Art,"£25,500",UG
University of Manchester,BA Film Studies and Italian,"£25,500",UG
University of Manchester,BA Film Studies and Japanese,"£25,500",UG
University of Manchester,BA Film Studies and Linguistics,"£25,500",UG
University of Manchester,BA Film Studies and Middle Eastern Studies,"£25,500",UG
University of Manchester,BA Film Studies and Music,"£25,500",UG
University of Manchester,BA Film Studies and Portuguese,"£25,500",UG
University of Manchester,BA Film Studies and Russian,"£25,500",UG
University of Manchester,BA Film Studies and Spanish,"£25,500",UG
University of Manchester,BAEcon Finance,"£30,000",UG
University of Manchester,BA French and Chinese,"£25,500",UG
University of Manchester,BA English Language and French,"£25,500",UG
University of Manchester,BA French and German,"£25,500",UG
University of Manchester,BA History and French,"£25,500",UG
University of Manchester,BA French and Italian,"£25,500",UG
University of Manchester,BA French and Japanese,"£25,500",UG
University of Manchester,BA Politics and French,"£25,500",UG
University of Manchester,BA French and Portuguese,"£25,500",UG
University of Manchester,BA French and Russian,"£25,500",UG
University of Manchester,BA French and Spanish,"£25,500",UG
University of Manchester,BA French Studies,"£25,500",UG
University of Manchester,BSc Genetics,"£32,500",UG
University of Manchester,MSci Genetics,"£32,500",UG
University of Manchester,BSc Genetics with a Modern Language,"£32,500",UG
University of Manchester,BSc Genetics with Entrepreneurship,"£32,500",UG
University of Manchester,BSc Genetics with Industrial/Professional Experience,"£32,500",UG
University of Manchester,BA Geography,"£30,000",UG
University of Manchester,BSc Geography,"£30,000",UG
University of Manchester,BA Geography with International Study,"£30,000",UG
University of Manchester,BSc Geography with International Study,"£30,000",UG
University of Manchester,BA Geography with Professional Placement,"£30,000",UG
University of Manchester,BSc Geography with Professional Placement,"£30,000",UG
University of Manchester,BA German and Chinese,"£25,500",UG
University of Manchester,BA English Language and German,"£25,500",UG
University of Manchester,BA French and German,"£25,500",UG
University of Manchester,BA History and German,"£25,500",UG
University of Manchester,BA German and Italian,"£25,500",UG
University of Manchester,BA German and Japanese,"£25,500",UG
University of Manchester,BA Politics and German,"£25,500",UG
University of Manchester,BA German and Portuguese,"£25,500",UG
University of Manchester,BA German and Russian,"£25,500",UG
University of Manchester,BA German and Spanish,"£25,500",UG
University of Manchester,BA German Studies,"£25,500",UG
University of Manchester,BSc Global Development,"£28,000",UG
University of Manchester,BSc Global Development with International Study,"£28,000",UG
University of Manchester,BSc Global Health (intercalated),"£25,500",UG
University of Manchester,BSc Healthcare Science (Audiology),"£29,500",UG
University of Manchester,BA History,"£25,500",UG
University of Manchester,BA History and American Studies,"£25,500",UG
University of Manchester,BA History and Arabic,"£25,500",UG
University of Manchester,BA Art History and History,"£25,500",UG
University of Manchester,BA History and French,"£25,500",UG
University of Manchester,BA History and German,"£25,500",UG
University of Manchester,BA History and Italian,"£25,500",UG
University of Manchester,BA History and Portuguese,"£25,500",UG
